eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.00E+11,2000,3,25,,0,,217,United States,1,North America,Arizona,Chandler,33.335061,-111.876318,1,0,"at residence near Warner and Dobson Roads in Chandler, AZ","03/25/2000: Unknown perpetrator(s) sent a packaged bomb to the residence of Richard Simer, an employee of Revlon Inc., who was on the verge of retiring at the time.  The bomb was disguised in a package, addressed to him, and placed in his driveway.  Upon opening it in his kitchen, the bomb exploded, causing Simer to suffer the loss of a finger and leg and chest injuries. The blast also resulted in holes through ceilings and walls and shattered a door.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"Richard Simer, employee of Revlon Inc., targeted at his home","Richard Simer, employee of Revlon Inc., targeted at his residence",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,package bomb,0,0,0,1,1,0,1,3,Minor (likely < $1 million),-99,"the bomb blasted holes through the ceiling and walls, and also shattered a door in the home",0,,,,,,,0,,,,,,,,,The incident occurred at about 6:15 a.m.,"""Man hurt after package bomb explodes in home,"" Associated Press State & Local Wire, March 26, 2000.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America,"" Praeger Security International, 2005.",,Eco Project 2010,-9,-9,0,-9,
2.00E+11,2000,4,3,,0,,217,United States,1,North America,Missouri,Kansas City,39.176086,-94.574127,1,0,,"04/03/2000:  A letter mailed to the IRS office in Kansas City, Missouri, U.S.A. contained an unknown chemical agent that injured 3 people.",1,1,1,1,2,Other Crime Type,0,1,0,8,Unarmed Assault,,,,,2,Government (General),21,Government Building/Facility/Office,Internal Revenue Service (IRS),"An IRS office in Kansas City, Missouri",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,2,Chemical,1,Poisoning,,,,,,,,,,,,,,0,0,0,3,3,0,0,,,,,0,,,,,,,,,,,,,,,,,"“Metropolitan Digest,” The Kansas City Star, April 6, 2000.","“Across the USA News from Every State,” USA Today, April 5, 2000.",,CETIS,-9,-9,0,-9,
2.00E+11,2000,4,9,,0,,217,United States,1,North America,Arizona,Phoenix,33.44826,-112.075774,1,0,,"4/9/2000: Arson was set to a luxury home under construction near the Phoenix Mountain Preserve in Phoenix, Arizona in the United States, causing significant damage.  There were no casualties in the incident, and the monetary extent of property damage is unknown.  The incident was claimed by the Coalition to Save the Preserves (CSP) in opposition of building and development in the preserved mountain area.  This incident was one in a series of 11 luxury home arsons in the Phoenix area between April 2000 and January 2001.  In June 2001, confessed eco-terrorist, Mark Warren Sands was indicted for eight of the arson incidents, pled guilty, and in 2002, was sentenced to 18 years in prison for torching seven luxury homes under construction.  In this particular incident, the victims were Mario and Melanie Lio, whose home was then rebuilt and burned again on October 20 of the same year (102000).",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,private luxury residence under construction,"private home of Mario and Melanie Lio, which was under construction in the Phoenix mountain preserve area in AZ",217,United States,,,,,,,,,,,,,,,,,Coalition to Save the Preserves (CSP),,,,,,Allegedly in opposition of housing sprawl in the Phoenix Desert Mountain Preserve,1,,,0,1,1,1,9,Other,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,,"collectively, all eight arsons caused an estimated $5 million in damages",0,,,,,,,0,,,,,,,,,"Sands claimed the home was obstructing his jogging trail, and when the owner of the home stated he would rebuild, Sands wrote a message reading, ""U Build, We Burn Again,"" on a sign at the construction site.  Letters sent to media, homeowners and contractors, and messages on construction sites of several of the arsons claimed responsibility in the name of CSP, stating that ""God's work had to be done."" However, during the Federal Grand Jury indictment, prosecutors maintained that Sands committed the acts for his own twisted reasons and the he fabricated letters and claims from the CSP to carry out his plot.  Sands still maintained that he was against development of preserved areas, but also that he ""knew how to sell it,"" ""knew what a god media story was, and ""there was a sense of power"" behind the string of incidents that the media fed on.  The true motives appear to be a combination of personal reasons and to make a broader environmental message, but they remain unknown.  The FBI investigation determined that Sands did in fact fabricate the CSP.  The victims of the incidents were fearful or recurring arsons, and according to sources, Sands still  terrorized the community to portray a broader message.","FBI, ""Terrorism 2000/2001,""FBI, DOJ, 2001.","Foster Klug, ""Arsonist who tried to stop construction sentenced to 18 years,"" Associated Press State & Local Wire, February 11, 2002.","""List of Fires in Federal Indictment,"" Associated Press State & Local Wire, June 15, 2001.",Eco Project 2010,0,0,0,0,
2.00E+11,2000,4,14,,0,,217,United States,1,North America,Florida,Oakland Park,26.172735,-80.131209,1,0,Firebomb thrown through front door,"4/14/2000: Unknown perpetrators firebombed the Fort Lauderdale Women's Clinic in Oakland Park, Florida, United States.  There were no casualties but the abortion clinic sustained $2,500 in damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,,Fort Lauderdale Women's Clinic,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Florida.,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebomb consisting of a plastic container filled with an accelerant.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),2500,Window shattered and interior of building damaged.,0,,,,,,,0,,,,,,,,,"Damages to the facility were estimated to be between $2,000 and $3,000.","""Broward Abortion Clinic Set On Fire, Vandalized,"" Associated Press, May 30, 2003.","Leon Fooksman and Peter Franceschina, ""Abortion Clinic Fire Suspicious,"" Sun Sentinel, July 6, 2005.","Clinic Security Department, ""2000 Chronicle of Clinic Violence & Harassment,"" Planned Parenthood Federation of America, Inc.",Anti-Abortion Project 2010,-9,-9,0,-9,
2.00E+11,2000,5,7,,0,,217,United States,1,North America,Washington,Olympia,47.039225,-122.891429,1,0,,"05/07/2000: A previously unknown group called ""Revenge of the Trees"" claimed credit for an arson at Holbrooke Inc. (A small timber company) in Olympia, Washington, U.S.A.  The arson caused approximately $150,000 in damages.  The North American Earth Liberation Front Press office issue a communiqué claiming responsibility three weeks after the arson. In the communiqué, Revenge of the Trees made statements condemning capitalism and pledging their commitment to the destruction of the cabalist system.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5,Industrial/Textiles/Factory,Holbrooke. Inc.,"Headquarters building of Holbrooke Inc. in Olympia, Washington",217,United States,,,,,,,,,,,,,,,,,Revenge of the Trees,,Earth Liberation Front (ELF),,,,Unknown,0,0,,0,,0,1,10,Unknown,1,1,Letter,,,,1,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),150000,The fire damaged a building.,0,,,,,,,,,,,,,,,,,"FBI ""Terrorism in the United States 2000/2001"". Counterterrorism Threat Assessment and Warning Unit, Counterterrorism Division. U.S. Department of Justice, Federal Bureau of Investigation.","Paul Shukovsky, ""Animal-rights activist arrested. Case shines light on FBI's efforts to dismantle liberation fronts,"" Seattle Post Intelligencer, January 5, 2004.",,CETIS,0,1,0,1,
2.00E+11,2000,5,27,,0,,217,United States,1,North America,New Hampshire,Concord,43.20725,-71.536604,1,0,,"5/27/2000: Unknown perpetrators ignited a fire at the Concord Feminist Women's Clinic in Concord, New Hampshire, United States.  There were no casualties, but the abortion clinic sustained $20,000 in damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,,Concord Feminist Health Center,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in New Hampshire.,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),20000,Equipment and offices in the rear of the facility were damaged.,0,,,,,,,0,,,,,,,,,"The fire was ignited at 10:00 PM.  Fifteen minutes later, the blaze was extinguished by firefighters.","""N.H. Abortion Clinic Fire May Have Been An Arson,"" Orlando Sentinel, May 30, 2000.","""N.H. Clinic Reopens After Suspicious Weekend Fire,"" Ms. Magazine, May 31, 2000.","""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.",Anti-Abortion Project 2010,-9,-9,0,-9,
2.00E+11,2000,5,27,,0,,217,United States,1,North America,Oregon,Eugene,44.04992,-123.088544,1,0,"at Tyree Oil Company on Blair Road in Eugene, OR","05/27/2000: Two environmental activists and anarchists, Jeffrey Luers and Craig Marshall, were responsible for an attempted arson of trucks at the Tyree Oil Company in Eugene, Oregon in the United States.  The two placed a section of cloth, which was draped over a gallon milk jug filled with a fuel and soap mixture, in the fuel tank of a double-trailer fuel truck. Then,  crude delay devices were used to try to ignite that jug and another one also rigged to the vehicle; however, both delays failed to ignite the jugs.  According to authorities, the potential blast could have caused damage over two city blocks.  The two men were indicted for this and an arson the following month.  Leurs was found guilty and initially sentenced to 22 years in prison for the two incidents, but the sentence was later reduced to 10 years. Marshall plea bargained, and was sentenced to 5.5 years in prison.",1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,1,Business,1,Gas/Oil/Electric,Tyree Oil Inc.,"Tyree Oil trucks in Eugene, OR",217,United States,,,,,,,,,,,,,,,,,Environmentalists,,,,,,The specific motive is unknown.,0,,,1,2,2,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,"cloth, which was draped over a gallon milk jug filled with a fuel and soap mixture, placed in the fuel tank of a double-trailer fuel truck; crude delay devices used to try to ignite that jug and another one also rigged to the vehicle",0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,The perpetrators were also responsible and sentenced for an arson at a car dealership the next month (61600).,"Rebecca Taylor, ""Activist's arson sentence reduced,"" Eugene Register-Guard, February 29, 2008.","""Grand jury indicts two anarchists on arson charges,"" Associated Press State & Local Wire, June 24, 2000.","Allison Tallmadge, ""Activist found guilty of Arson, Faces measure 11 sentence,"" The Oregonian, June 6, 2001.",Eco Project 2010,-9,-9,0,-9,
2.00E+11,2000,6,16,,0,,217,United States,1,North America,Oregon,Eugene,44.04992,-123.088544,1,0,On Franklin Boulevard,"06/16/2000: Two environmental activists and anarchists, Jeffrey Luers and Craig Marshall, were responsible for setting arson, suspectedly via the use of bombs, at the Joe Romania Chevrolet dealership in Eugene, Oregon in the United States.  The arson destroyed three pick up trucks including a 2000 Silverado, causing about $40,000 in damages. There were no casualties in the incident. The two men were indicted for this and an attempted arson the previous month.  Leurs was found guilty and initially sentenced to 22 years in prison for the two incidents, but the sentence was later reduced to 10 years. Marshall plea bargained, and was sentenced to 5.5 years in prison.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,Joe Romania Chevrolet,"trucks at Chevrolet dealership in Eugene, OR",217,United States,,,,,,,,,,,,,,,,,Environmentalists,,,,,,"The specific motive is unknown; however the incident occurred during a series of events which became known as the ""Seven Weeks Revolt,"" held by local activists.",0,,,1,2,2,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,bombs suspected as cause of arson,0,0,0,0,0,0,1,3,Minor (likely < $1 million),40000,three pickup trucks destroyed,0,,,,,,,0,,,,,,,,,The perpetrators were also responsible and sentenced for an attempted arson at an oil company the previous month (52700).,"Allison Tallmadge, ""Activist found guilty of Arson, Faces measure 11 sentence,"" The Oregonian, June 6, 2001.","Allison Tallmadge, ""Opening Arguments begin in arson trial,"" The Oregonian, May 31, 2001.","""Two suspects plead not guilty to arson, bomb charges in truck sales lot fire,"" Eugene Register-Guard, June 24, 2000.",Eco Project 2010,-9,-9,0,-9,
2.00E+11,2000,7,2,,0,,217,United States,1,North America,Indiana,North Vernon,39.01737,-85.760763,1,1,"at Rose Acre Farms Inc. in North Vernon, Indiana","07/02/2000: Members of the Animal Liberation Front (ALF) are suspected to be responsible for an arson at the Rose Acre Farms Inc., a chicken farm in North Vernon, Indiana in the United States.  The fire caused about $100,000 worth of damage, destroying a truck and an empty trailer that backed up into a feed mill, which stored food for the 1.8 million chickens at the farm.  There were no casualties in the incident.  The words ""Polluter, animal exploiter, your turn to pay"" were spray-painted on a wall at the feed mill, as were the letters ""ALF,"" the acronym for the Animal Liberation Front. However, ALF never made an official claim of responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,9,Farm/Ranch,Rose Acre Farms Inc.,"truck and trailer at Rose Acre Farms, Inc. in North Vernon, Indiana",217,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,"The perpetrators believed the farm to be a ""polluter"" and ""animal exploiter.""",1,,,0,-99,-99,1,5,Note left at scene,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),100000,truck and trailer destroyed by arson,0,,,,,,,0,,,,,,,,,Incident occurred just before 11:30 p.m. There was no other evidence to conclusively link ALF to the incident other than the graffiti initials.,"FBI, ""Terrorism 2000/2001,""FBI, DOJ, 2001.","""Animal-rights group suspected in fire at chicken farm,"" Associated Press State & Local Wire, July 3, 2000.",,Eco Project 2010,0,1,0,1,
2.00E+11,2000,7,19,,0,,217,United States,1,North America,Wisconsin,Milwaukee,43.064388,-87.966202,1,0,,"07/19/2000: An unidentified assailant broke into the 128th Air Refueling Wing air base at Mitchell International Airport, Milwaukee, Wisconsin, United States to place a bomb and scrawl graffiti calling for an end to intervention in Kosovo. The bomb failed to explode. A former National guardsman was arrested in connection with the attack; however, authorities confirmed it was a case of mistaken identity and dropped all charges.",1,1,0,0,,,0,0,0,3,Bombing/Explosion,,,,,4,Military,31,Military Aircraft,U.S. Military,128th Air Refueling Wing Aircraft,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Graffiti was sprayed on two buildings and a satellite dish.,0,,,,,,,,,,,,,,,,,"Andrew Tilghman, “Former National Guard pilot charged in bomb, graffiti incident,” The Associated Press, July 21, 2000.","Gretchen Ehlke, “Bombs found at National Guard base,” The Associated Press, July 19, 2000.","Meg Jones and Nick Sargent, “Bombs found at National Guard base; Man flees after leaving graffiti referring to strife in Yugoslavia,” Milwaukee Journal Sentinel, July 20, 2000.",CETIS,-9,-9,0,-9,
2.00E+11,2000,9,6,,0,,217,United States,1,North America,Oregon,Eugene,44.045558,-123.080222,1,0,"at the West University Public Safety Substation at 791 East 13th Avenue in Eugene, OR","09/06/2000: Three members of the Earth and Animal Liberations Fronts (ELF and ALF),  Stanislas Meyerhoff, Kevin Tubbs, and Chelsea Gerlach, placed two incendiary devices at the West University Public Safety Substation of the Eugene Police Department in Eugene, Oregon in the United States.  One of the firebombs, placed inside the basket of a bicycle and leaned against the building, caused a small fire, which was quickly extinguished. The second device did ignite, but was extinguished inside the backpack, within which it was placed.  The damage to the building was minimal, estimated at $1,750.  There were no casualties in the incident.  The perpetrators chose the building as a target because they believed it would be popular with activists in the community, after police reaction to recent street protests. No communiqué was released, and there were no claims for responsibility of the incident. The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,22,"Police Building (headquarters, station, school)",Eugene Police Department,West University Public Safety Substation of the Eugene Police Department,217,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),The Family,Animal Liberation Front (ALF),The Family,,,"The perpetrators believed the police substation would be a popular target with activists in the community, especially after police reaction to recent protests.",0,0,,0,3,3,0,,,0,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),1750,damage to windows and nearby vehicle,0,,,,,,,0,,,,,,,,,"The fire was discovered at about 4:15am.  The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period. Tubbs was sentenced to 12 years and 7 months in prison, Meyerhoff was sentenced to 13 years in prison, and Gerlach was sentenced to 9 years, for their respective involvement in various incidents over the course of the 6 years.","U.S. Government’s Sentencing Memorandum for CR 06-60069, CR 06-60070, CR 06-60071, CR 06-60078, CR 06-60079, CR 06-60080, CR 06-60120, CR 06-60122, CR 06-60123, CR 06-60124, CR06-60125, and CR 06-60126. U.S. District Court: District of Oregon, Eugene, 2007.","""News Briefs,"" Associated Press, May 1, 2001.","Legal Affairs Editors, ""Animal Liberation Front and Earth Liberation Front Members Sentenced in Oregon for Acts of Eco-Terrorism in Five Western States,"" PR Newswire Association LLC,  Public Interest Services, June 5, 2007.",Eco Project 2010,0,1,0,1,
2.00E+11,2000,9,9,,0,,217,United States,1,North America,Indiana,Bloomington,39.16659,-86.534244,1,0,,"09/09/2000: The Earth Liberation Front (ELF) claimed responsibility for starting a fire at the Munroe County Republican Party Headquarters, in Bloomington, Indiana, U.S.A. The fire caused minor damage to the exterior of the building. ELF released a statement that read, ""I-69 is just one example of the willingness of the rich to bleed the Earth and the working class to fulfill their money lust."" The group says it started the fire to make a statement against plans to extend Interstate 69.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Republican Party,Munroe County Republican Party Headquarters,217,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,The group was protesting the continued growth of I-69,0,,,0,,0,1,1,Letter,,,,,,,-9,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,An accelerant was apparently splashed on a corner of the building.,0,,,,,,,,,,,,,,,,,"""Radical group claims it set fire at GOP headquarters,"" The Associated Press, September 18, 2000.","Bruce Barcott, ""From Tree-Hugger to Terrorist,"" New York Times, April 7, 2002.",,CETIS,0,1,0,1,
2.00E+11,2000,10,20,,0,,217,United States,1,North America,Arizona,Phoenix,33.44826,-112.075774,1,0,,"10/20/2000: Arson was set to a luxury home under construction near the Phoenix Mountain Preserve in Phoenix, Arizona in the United States, causing significant damage.  There were no casualties in the incident, and the monetary extent of property damage is unknown.  The incident was claimed by the Coalition to Save the Preserves (CSP) in opposition of building and development in the preserved mountain area.  This incident was one in a series of 11 luxury home arsons in the Phoenix area between April 2000 and January 2001.  In June 2001, confessed eco-terrorist Mark Warren Sands was indicted for eight of the arson incidents, pled guilty, and in 2002, was sentenced to 18 years in prison for torching seven luxury homes under construction.  In this particular incident, the victims were homeowners Mario and Melanie Lio, and this was the second time his luxury home was burned after being rebuilt.  The first incident was in April of the same year (40900).",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,private luxury residence under construction,"private home of Mario and Melanie Lio, which was under construction in the Phoenix mountain preserve area in AZ",217,United States,,,,,,,,,,,,,,,,,Coalition to Save the Preserves (CSP),,,,,,Allegedly in opposition of housing sprawl in the Phoenix Desert Mountain Preserve,1,,,0,1,1,1,9,Other,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,,"collectively, all eight arsons caused an estimated $5 million in damages",0,,,,,,,0,,,,,,,,,"Letters sent to media, homeowners and contractors, and messages on construction sites of several of the arsons claimed responsibility in the name of CSP, stating that ""God's work had to be done."" However, during the Federal Grand Jury indictment, prosecutors maintained that Sands committed the acts for his own twisted reasons and the he fabricated letters and claims from the CSP to carry out his plot.  Sands still maintained that he was against development of preserved areas, but also that he ""knew how to sell it,"" ""knew what a god media story was, and ""there was a sense of power"" behind the string of incidents that the media fed on.  The true motives appear to be a combination of personal reasons and to make a broader environmental message, but they remain unknown.  The FBI investigation determined that Sands did in fact fabricate the CSP. The victims of the incidents were fearful or recurring arsons, and according to sources, Sands still  terrorized the community to portray a broader message.","FBI, ""Terrorism 2000/2001,""FBI, DOJ, 2001.","Foster Klug, ""Arsonist who tried to stop construction sentenced to 18 years,"" Associated Press State & Local Wire, February 11, 2002.","""List of Fires in Federal Indictment,"" Associated Press State & Local Wire, June 15, 2001.",Eco Project 2010,0,0,0,0,
2.00E+11,2000,11,27,,0,,217,United States,1,North America,Colorado,Niwot,40.103955,-105.172429,1,0,,"11/27/2000: The Earth Liberation Front (ELF) claimed responsibility for setting fire to a $2.5 million dollar home in Niwot, Colorado U.S.A. The home, which was being built at the time of the blaze, was nearing completion. Authorities found the phrase, ""Viva la revolution! The Boulder ELF burned the Legend Ridge mansion on November 27th"" written at the scene. In their claim of responsibility, the group referred to an unsuccessful ballot issue that would have required some counties and cities to get voter approval of growth rates, ""we know that the corporate developers No on Amendment 24 campaign is guilty of a $6 million election buyout.""",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Civilians,Legend Ridge mansion,217,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,The perpetrators were protesting corporate involvement with the Amendment 24 campaign.,0,,,0,,0,1,5,Note left at scene,,,,,,,-9,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,Major (likely >= $1 million but < $1 billion),2500000,,0,,,,,,,,,,,,,,,,,"""Letter claims Earth Liberation Front burned down $2.5 million house,"" The Associated Press, December 7, 2000.","Monte Whaley, ""Eco-terrorists' say they torched mansion,"" The Denver Post, December 8, 2000.",,CETIS,0,1,0,1,
2.00E+11,2000,12,9,,0,,217,United States,1,North America,New York,Middle Island,40.883456,-72.940741,1,0,"at the Birchwood at Spring Lake condominium under construction in Middle Island, NY","12/9/2000: Members of the Earth Liberation Front (ELF) used a crude firebomb, made of milk-type containers filled with gasoline and topped with gasoline-soaked sponges and incense sticks, to set fire to the Birchwood at Spring Lake condominium in Middle Island, New York in the United States.  There were no casualties in the arson, which caused about $200,000 in damages. Similar incendiaries were found in three adjacent condos, but those failed to ignite.  ELF claimed responsibility for the incident in communiqués sent to the Daily News a few days after the incident, stating they were waging ""an unbounded war on urban sprawl"" and that the condos were going to be used ""future dens of the wealthy elite.""  The group also set arson to homes on Dec. 19 and 30 in Suffolk County, New York.  Four teenage activists and members of ELF, George Mashkow, Jared McIntyre, Matthew Rammelkamp, and Conor Cash were charged with the arsons. McIntyre, Mashkow, and Rammelkamp pled guilty and were sentenced to 3.5 years in prison, 1 year in prison, and six months in a federal prison camp, respectively.  Cash was acquitted at trial.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,12,Construction,Birchwood at Spring Lake condominiums,"individual homes under construction in the Birchwood at Spring Lake condominiums in Miller Island, NY",217,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,Anti-urban sprawl and new home development for the wealthy,0,,,0,4,4,1,1,Letter,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,milk-type containers filled with gasoline and topped with gasoline-soaked sponges and incense sticks,0,0,0,0,0,0,1,3,Minor (likely < $1 million),200000,destroyed homes,0,,,,,,,0,,,,,,,,,"The four perpetrators were also responsible for the arsons at Miller Place and Mount Sinai on December 19 and 29 in Suffolk County, New York. See incidents 121900 and 123000.","FBI, ""Terrorism 2000/2001,""FBI, DOJ, 2001.","Dave Salton, ""Eco-Terrorists Slam L.I. Shadowy ELF Burns Homes,"" Daily News (New York), January 7, 2001.","David Winzelberg, ""Earth Liberation Member Gets 3 1/2 Years for Arsons,"" The New York Times, August 1, 2004.",Eco Project 2010,0,1,0,1,
2.00E+11,2000,12,10,,0,,217,United States,1,North America,Arizona,Phoenix,33.44826,-112.075774,1,0,,"12/10/2000: Arson was set to a luxury home under construction near the Phoenix Mountain Preserve area in Phoenix, Arizona in the United States, causing significant damage.  There were no casualties in the incident, and the monetary extent of property damage is unknown.  The incident was claimed by the Coalition to Save the Preserves (CSP) in opposition of building and development in the preserved mountain area.  This incident was one in a series of 11 luxury home arsons in the Phoenix area between April 2000 and January 2001.  In June 2001, confessed eco-terrorist Mark Warren Sands was indicted for eight of the arson incidents, pled guilty, and in 2002, was sentenced to 18 years in prison for torching seven luxury homes under construction.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,private residence,private home in the Phoenix mountain preserve area in AZ,217,United States,,,,,,,,,,,,,,,,,Coalition to Save the Preserves (CSP),,,,,,Allegedly in opposition of housing sprawl in the Phoenix Desert Mountain Preserve,1,,,0,1,1,1,9,Other,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,,"collectively, all eight arsons caused an estimated $5 million in damages",0,,,,,,,0,,,,,,,,,"Letters sent to media, homeowners and contractors, and messages on construction sites of several of the arsons claimed responsibility in the name of CSP, stating that ""God's work had to be done."" However, during the Federal Grand Jury indictment, prosecutors maintained that Sands committed the acts for his own twisted reasons and the he fabricated letters and claims from the CSP to carry out his plot.  Sands still maintained that he was against development of preserved areas, but also that he ""knew how to sell it,"" ""knew what a god media story was, and ""there was a sense of power"" behind the string of incidents that the media fed on.  The true motives appear to be a combination of personal reasons and to make a broader environmental message, but they remain unknown.  The FBI investigation determined that Sands did in fact fabricate the CSP. The victims of the incidents were fearful or recurring arsons, and according to sources, Sands still  terrorized the community to portray a broader message.","FBI, ""Terrorism 2000/2001,""FBI, DOJ, 2001.","James Hibberd, ""Trumped-Up Eco-Terrorism: An Arsonist's Tale,"" The New York Times, February 12, 2002.","""List of Fires in Federal Indictment,"" Associated Press State & Local Wire, June 15, 2001.",Eco Project 2010,0,0,0,0,
